Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,SalePrice
126,190,RM,60.0,6780,eNA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490,Unf,0,30,520,Gd,N,SBrkr,520,0,754,1,0,1,0,2,1,TA,5,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,N,53,0,0,0,eNA,0,6,2006,WD,Normal,11.344506813345266,84500
710,20,RL,71.5,7162,eNA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,TA,Y,SBrkr,904,0,904,0,0,1,0,3,1,TA,6,Typ,0,eNA,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0,0,0,MnPrv,0,12,2008,WD,Abnorml,11.607326140391713,109900
1333,20,RL,67.0,8877,eNA,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,Ex,Y,SBrkr,816,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,0,0,0,eNA,0,5,2009,WD,Normal,11.512925464970229,100000
1317,20,RL,61.0,10226,eNA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,Ex,Y,SBrkr,1630,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,42,0,0,eNA,0,1,2009,WD,Normal,12.596400426884427,295493
148,60,RL,62.5,9505,eNA,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,884,884,Ex,Y,SBrkr,884,1151,2035,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001.0,Fin,2,434,TA,TA,Y,144,48,0,0,eNA,0,5,2010,WD,Normal,12.312682380588432,222500
714,190,RL,60.0,9873,eNA,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,2fmCon,1Story,4,5,1970,1970,Gable,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,TA,N,SBrkr,960,0,960,1,0,1,0,3,1,TA,6,Typ,0,eNA,Detchd,1970.0,Unf,2,576,TA,TA,Y,0,288,0,0,eNA,0,5,2006,WD,Normal,11.76756768334381,129000
688,160,FV,75.0,5105,eNA,IR2,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239,Unf,0,312,551,Ex,Y,SBrkr,551,551,1102,0,0,2,1,2,1,Gd,4,Typ,0,eNA,Detchd,2004.0,Unf,2,480,TA,TA,Y,0,60,0,0,eNA,0,3,2007,WD,Normal,11.910358401381128,148800
1288,20,RL,80.0,36500,eNA,IR1,Low,Inside,Mod,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,0,812,1624,Fa,Y,SBrkr,1582,0,1582,0,1,2,0,4,1,TA,7,Typ,0,eNA,Attchd,1964.0,Unf,2,390,TA,TA,N,168,198,0,0,eNA,0,6,2006,WD,Normal,12.154779351142624,190000
532,70,RM,60.0,6155,eNA,IR1,Lvl,FR3,Gtl,BrkSide,RRNn,1Fam,2Story,6,8,1920,1999,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0,Unf,0,611,611,Ex,Y,SBrkr,751,611,1362,0,0,2,0,3,1,TA,6,Typ,0,eNA,Detchd,1920.0,Fin,2,502,TA,Fa,Y,0,0,84,0,eNA,0,6,2008,WD,Normal,11.759785542901755,128000
521,190,RL,60.0,10800,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,2Story,4,7,1900,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,eNA,eNA,eNA,eNA,0,eNA,0,0,105,TA,N,FuseA,694,600,1294,0,0,2,0,3,2,TA,7,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,N,220,114,210,0,eNA,0,8,2008,WD,Normal,11.573550086786664,106250
52,50,RM,52.0,6240,eNA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,TA,Y,SBrkr,816,0,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,MnPrv,400,9,2006,WD,Normal,11.651817463836847,114900
206,20,RL,99.0,11851,eNA,Reg,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1424,1424,Ex,Y,SBrkr,1442,0,1442,0,0,2,0,3,1,TA,5,Typ,0,eNA,Attchd,1990.0,RFn,2,500,TA,TA,Y,0,34,0,0,eNA,0,5,2009,WD,Normal,12.103486056755072,180500
1110,20,RL,107.0,11362,eNA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Gable,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,0,797,1836,Ex,Y,SBrkr,1836,0,1836,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,862,TA,TA,Y,125,185,0,0,eNA,0,3,2009,WD,Normal,12.542544882151386,280000
574,80,RL,76.0,9967,eNA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,Ex,Y,SBrkr,774,656,1430,0,0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000.0,RFn,2,400,TA,TA,Y,100,0,0,0,eNA,0,12,2007,WD,Normal,12.043553716032399,170000
1134,60,RL,80.0,9828,eNA,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,Ex,Y,SBrkr,1142,878,2020,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2,466,TA,TA,Y,0,155,0,0,eNA,0,6,2009,WD,Normal,12.386308695833106,239500
724,50,RL,60.0,8172,eNA,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,Ex,Y,SBrkr,997,473,1470,0,0,2,0,4,1,TA,7,Typ,0,eNA,Detchd,1958.0,Unf,1,548,TA,TA,Y,0,0,0,156,eNA,0,5,2008,WD,Normal,11.813030057420567,135000
112,80,RL,62.5,7750,eNA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,134,384,Ex,Y,SBrkr,774,656,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000.0,Fin,2,400,TA,TA,Y,180,0,0,0,eNA,0,4,2010,WD,Normal,12.100712129872347,180000
1294,60,RL,78.0,10140,eNA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,0,638,832,TA,Y,SBrkr,832,832,1664,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,28,0,259,GdWo,0,3,2006,WD,Normal,12.000891794590137,162900
611,60,RL,69.0,11050,eNA,Reg,Lvl,Inside,Gtl,CollgCr,PosN,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904,Unf,0,536,1440,Ex,Y,SBrkr,1476,677,2153,1,0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,2000.0,Fin,3,736,TA,TA,Y,253,142,0,0,eNA,0,5,2009,WD,Normal,12.65395846952229,313000
1335,160,RM,30.0,2368,eNA,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,TA,Y,SBrkr,765,600,1365,0,0,1,1,3,1,TA,7,Min1,0,eNA,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,36,0,0,eNA,0,5,2009,WD,Normal,11.736069016284437,125000
632,120,RL,34.0,4590,eNA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,Ex,Y,SBrkr,1554,0,1554,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,627,TA,TA,Y,156,73,0,0,eNA,0,8,2007,WD,Normal,12.25247901834433,209500
630,80,RL,82.0,9020,eNA,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,SLvl,6,5,1964,1964,Gable,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,288,1248,TA,Y,SBrkr,1350,0,1350,1,0,1,1,3,1,TA,6,Typ,0,eNA,Attchd,1964.0,RFn,2,520,TA,TA,Y,176,0,0,0,GdPrv,0,6,2008,WD,Normal,12.034691028774553,168500
1302,70,RL,75.0,7500,eNA,IR1,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,771,Fa,Y,SBrkr,753,741,1494,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,213,TA,TA,P,0,0,0,224,eNA,0,11,2009,WD,Normal,12.086725887897607,177500
1439,20,RM,90.0,7407,eNA,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,6,7,1957,1996,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,600,Unf,0,312,912,TA,Y,FuseA,1236,0,1236,1,0,1,0,2,1,TA,6,Typ,0,eNA,Attchd,1957.0,Unf,2,923,TA,TA,Y,0,158,158,0,MnPrv,0,4,2010,WD,Normal,11.91638857040772,149700
462,70,RL,60.0,7200,eNA,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350,BLQ,210,0,560,Ex,Y,SBrkr,575,560,1135,1,0,1,0,3,1,Gd,6,Typ,0,eNA,Detchd,1971.0,RFn,2,576,TA,TA,Y,256,0,0,0,MnPrv,0,4,2009,WD,Normal,11.951180395901384,155000
157,20,RL,60.0,7200,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1950,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,eNA,eNA,eNA,eNA,0,eNA,0,0,105,TA,Y,FuseF,1040,0,1040,0,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1950.0,Unf,2,625,TA,TA,Y,0,0,0,0,eNA,0,6,2006,WD,Normal,11.603679828238693,109500
1016,60,RL,70.0,8400,eNA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,8,6,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,643,Unf,0,167,810,Ex,Y,SBrkr,810,855,1665,1,0,2,1,3,1,Gd,6,Typ,0,eNA,Attchd,2001.0,Fin,2,528,TA,TA,Y,0,45,0,0,eNA,0,11,2009,WD,Normal,12.332705296463539,227000
1068,60,RL,80.0,9760,eNA,Reg,Lvl,Inside,Mod,NAmes,Norm,1Fam,2Story,6,6,1964,1964,Gable,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,106,0,780,TA,Y,SBrkr,798,813,1611,1,0,1,1,4,1,TA,7,Typ,0,eNA,Attchd,1964.0,RFn,2,442,TA,TA,Y,328,128,0,189,eNA,0,6,2008,WD,Normal,12.031123843065632,167900
875,50,RM,52.0,5720,eNA,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,Ex,Y,SBrkr,676,455,1131,0,0,1,1,3,1,TA,5,Typ,0,eNA,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0,0,0,eNA,0,8,2009,WD,Abnorml,11.104957226643945,66500
258,20,RL,68.0,8814,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1334,Unf,0,270,1604,Ex,Y,SBrkr,1604,0,1604,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,660,TA,TA,Y,123,110,0,0,eNA,0,3,2009,WD,Abnorml,12.301382825334498,220000
1257,20,RL,91.0,14303,eNA,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,Ex,Y,SBrkr,1987,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691,TA,TA,Y,262,36,0,0,eNA,0,8,2008,WD,Normal,12.616525295149378,301500
559,60,RL,57.0,21872,eNA,IR2,HLS,FR2,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1996,1997,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,604,Unf,0,125,729,Ex,Y,SBrkr,729,717,1446,0,1,2,1,3,1,TA,6,Typ,1,TA,Attchd,1996.0,Unf,2,406,TA,TA,Y,264,22,0,0,eNA,0,8,2008,WD,Normal,12.072541252905651,175000
568,20,RL,70.0,10171,eNA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,2,Unf,0,1515,1517,Ex,Y,SBrkr,1535,0,1535,0,0,2,0,3,1,Gd,7,Typ,0,eNA,Attchd,2004.0,RFn,2,532,TA,TA,Y,0,0,0,0,eNA,0,3,2010,WD,Normal,12.273731294003989,214000
1030,160,RM,30.0,1680,eNA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,Gable,HdBoard,HdBoard,BrkFace,281.0,TA,TA,CBlock,TA,TA,No,BLQ,317,Unf,0,355,672,Gd,Y,SBrkr,672,546,1218,0,1,1,1,3,1,TA,7,Typ,0,eNA,Detchd,1972.0,Unf,1,264,TA,TA,Y,0,28,0,0,eNA,0,5,2006,WD,Normal,11.678439903447801,118000
1150,70,RM,50.0,9000,eNA,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,Ex,Y,SBrkr,832,650,1482,0,1,1,0,3,1,TA,7,Typ,0,eNA,Detchd,1930.0,Unf,2,324,TA,TA,Y,0,0,0,0,eNA,0,7,2009,WD,Normal,11.870599909242044,143000
1388,50,RM,60.0,8520,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168,LwQ,546,0,714,TA,N,SBrkr,1664,862,2526,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216,TA,TA,Y,88,15,0,0,GdWo,0,8,2007,CWD,Family,11.820410164718188,136000
1152,20,RL,110.0,17755,eNA,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,TA,Y,SBrkr,1466,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2,528,TA,TA,Y,0,140,0,100,eNA,0,11,2006,WD,Normal,11.917723684090689,149900
811,20,RL,78.0,10140,eNA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,Fa,Y,SBrkr,1309,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,265,0,0,0,GdPrv,0,1,2006,WD,Normal,12.106252310247962,181000
825,20,FV,81.0,11216,eNA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,Ex,Y,SBrkr,1489,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,776,TA,TA,Y,0,140,0,0,eNA,0,6,2006,New,Partial,12.3570755190667,232600
676,160,RL,30.0,2289,eNA,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,6,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311,Unf,0,544,855,TA,Y,SBrkr,855,586,1441,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,28,0,0,0,eNA,0,4,2009,WD,Normal,11.908340237224891,148500
326,45,RM,50.0,5000,eNA,Reg,Lvl,Inside,Gtl,IDOTRR,RRAe,1Fam,1.5Unf,5,6,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,720,Po,N,FuseF,803,0,803,0,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1941.0,Unf,2,360,TA,TA,Y,0,0,244,0,eNA,0,12,2007,WD,Normal,11.37366339763672,87000
970,190,RL,75.0,10382,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,HdBoard,HdBoard,BrkFace,105.0,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,0,75,588,TA,Y,SBrkr,1095,0,1095,1,0,1,0,2,1,TA,6,Typ,0,eNA,Attchd,1958.0,RFn,1,264,TA,TA,Y,0,0,0,0,eNA,0,3,2006,ConLD,Normal,11.84939770159144,140000
405,60,RL,62.5,10364,eNA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,806,806,Gd,Y,SBrkr,806,766,1572,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2,373,TA,TA,Y,0,40,0,0,eNA,0,5,2007,WD,Normal,12.031719258385396,168000
1382,20,RL,74.0,12925,eNA,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1970,1970,Gable,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865,Unf,0,340,1205,Ex,Y,SBrkr,2117,0,2117,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0,42,0,0,eNA,0,5,2008,WD,Normal,12.377922902456833,237500
982,60,RL,98.0,12203,eNA,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1998,1999,Hip,VinylSd,VinylSd,BrkFace,700.0,Gd,TA,PConc,Gd,TA,No,GLQ,854,Unf,0,371,1225,Ex,Y,SBrkr,1276,1336,2612,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3,676,TA,TA,Y,250,0,0,0,eNA,0,7,2009,WD,Normal,12.724866438945341,336000
441,20,RL,105.0,15431,eNA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,10,5,2008,2008,Hip,VinylSd,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767,ALQ,539,788,2077,Ex,Y,SBrkr,2223,0,2402,1,0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008.0,Fin,3,672,TA,TA,Y,0,72,0,170,eNA,0,4,2009,WD,Normal,13.226723392728571,555000
1043,120,RL,34.0,5381,eNA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900,Unf,0,406,1306,Ex,Y,SBrkr,1306,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2,624,TA,TA,Y,170,63,0,0,eNA,0,8,2009,WD,Normal,12.185869938212655,196000
1398,70,RM,51.0,6120,eNA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,5,8,1920,2004,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,939,939,Ex,Y,SBrkr,939,574,1513,0,0,1,1,4,1,TA,8,Typ,0,eNA,Detchd,1933.0,Unf,1,180,Fa,Fa,N,24,0,150,0,eNA,0,5,2007,WD,Normal,11.831379196088763,137500
178,50,RL,71.5,13650,eNA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57,BLQ,441,554,1052,Ex,Y,SBrkr,1252,668,1920,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1958.0,Unf,2,451,TA,TA,Y,0,0,0,0,eNA,0,7,2006,WD,Normal,12.058152515453552,172500
501,160,RM,30.0,1890,eNA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356,Unf,0,316,672,TA,Y,SBrkr,672,546,1218,0,0,1,1,3,1,TA,7,Typ,0,eNA,Detchd,1973.0,Unf,1,264,TA,TA,Y,144,28,0,0,eNA,0,5,2007,WD,Normal,11.635143097694478,113000
390,60,RL,96.0,12474,eNA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280,Unf,0,402,1682,Ex,Y,SBrkr,1742,590,2332,1,0,2,1,3,1,Ex,9,Typ,1,Ex,BuiltIn,2008.0,Fin,3,846,TA,TA,Y,196,134,0,0,eNA,0,8,2008,New,Partial,12.962194625251508,426000
1340,20,RL,110.0,9560,eNA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Hip,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,Ex,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,Typ,0,eNA,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,0,0,eNA,0,6,2006,WD,Normal,11.763684183317412,128500
905,20,RL,71.5,6173,eNA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,TA,Y,SBrkr,902,0,902,0,0,1,0,3,1,TA,6,Typ,0,eNA,Attchd,1967.0,Unf,1,288,TA,TA,Y,0,0,0,0,MnPrv,0,8,2007,WD,Normal,11.740061037553975,125500
51,60,RL,62.5,13869,eNA,IR2,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,6,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,Gd,Y,SBrkr,794,676,1470,0,1,2,0,3,1,TA,6,Typ,0,eNA,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,eNA,0,7,2007,WD,Normal,12.083905011555967,177000
771,85,RL,71.5,7252,eNA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685,Unf,0,173,858,TA,Y,SBrkr,858,0,858,1,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1983.0,Unf,2,576,TA,TA,Y,120,0,0,0,eNA,0,4,2009,WD,Normal,11.812289042195847,134900
156,50,RL,60.0,9600,eNA,Reg,Lvl,Corner,Gtl,Edwards,Artery,1Fam,1.5Fin,6,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,572,572,Fa,N,FuseF,572,524,1096,0,0,1,0,2,1,TA,5,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,N,0,8,128,0,eNA,0,4,2008,WD,Normal,11.27720313144916,79000
