Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice,1stFlrSF²,1stFlrSFGarageArea,GarageArea²,PR3_6,PR3_7,PR3_8,PR3_9,PR3_10,PR3_11,PR3_12,PR3_13,PR3_14,PR3_15,PR3_16,PR3_17,PR3_18,PR3_19,PR3_20,PR3_21,PR3_22,PR3_23,PR3_24,PR3_25,PR3_26,PR3_27,PR3_28,PR3_29,PR3_30,PR3_31,PR3_32,PR3_33,PR3_34,PR3_35,PR3_36,PR3_37,PR3_38,PR3_39,PR3_40,PR3_41,PR3_42,PR3_43,PR3_44,PR3_45,PR3_46,PR3_47,PR3_48,PR3_49,PR3_50,PR3_51,PR3_52,PR3_53,PR3_54,PR3_55
848,0.0,460,404,864,864,0,864,338,0,0,1728,1324,2.0,0,0,0,1,1,1,11.801856756822442,1,2,1,4,2,2,1,3,1,2,2,1,2,2,3,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,4,2,24,21,11,12,11,133500,746496.0,292032.0,114244.0,211600.0,185840.0,397440.0,0.0,397440.0,163216.0,349056.0,0.0,349056.0,746496.0,0.0,746496.0,0.0,0.0,746496.0,97336000.0,85486400.0,182822400.0,0.0,182822400.0,75079360.0,160565760.0,0.0,160565760.0,343388160.0,0.0,343388160.0,0.0,0.0,343388160.0,65939264.0,141018624.0,0.0,141018624.0,301584384.0,0.0,301584384.0,0.0,0.0,301584384.0,644972544.0,0.0,644972544.0,0.0,0.0,644972544.0,0.0,0.0,0.0,644972544.0
127,0.0,120,958,1078,958,0,958,440,0,0,2036,1078,2.0,205,0,0,1,1,1,11.759785542901756,1,2,1,1,2,2,1,1,1,3,2,3,2,3,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,3,1,1,1,1,4,1,1,3,2,2,23,21,11,12,11,128000,917764.0,421520.0,193600.0,14400.0,114960.0,129360.0,0.0,114960.0,917764.0,1032724.0,0.0,917764.0,1162084.0,0.0,1032724.0,0.0,0.0,917764.0,1728000.0,13795200.0,15523200.0,0.0,13795200.0,110131680.0,123926880.0,0.0,110131680.0,139450080.0,0.0,123926880.0,0.0,0.0,110131680.0,879217912.0,989349592.0,0.0,879217912.0,1113276472.0,0.0,989349592.0,0.0,0.0,879217912.0,1252726552.0,0.0,1113276472.0,0.0,0.0,989349592.0,0.0,0.0,0.0,879217912.0
398,288.0,540,324,864,876,936,1812,264,0,0,2676,2352,2.0,168,0,1,1,1,1,12.04060820580264,1,2,2,1,2,1,1,1,1,3,3,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,3,3,1,1,2,1,2,1,1,1,1,4,1,1,2,2,2,23,21,11,12,11,169500,767376.0,231264.0,69696.0,291600.0,174960.0,466560.0,505440.0,978480.0,104976.0,279936.0,303264.0,587088.0,746496.0,808704.0,1565568.0,876096.0,1696032.0,3283344.0,157464000.0,94478400.0,251942400.0,272937600.0,528379200.0,56687040.0,151165440.0,163762560.0,317027520.0,403107840.0,436700160.0,845406720.0,473091840.0,915857280.0,1773005760.0,34012224.0,90699264.0,98257536.0,190216512.0,241864704.0,262020096.0,507244032.0,283855104.0,549514368.0,1063803456.0,644972544.0,698720256.0,1352650752.0,756946944.0,1465371648.0,2836809216.0,820025856.0,1587485952.0,3073209984.0,5949419328.0
1021,0.0,1024,108,1132,1132,0,1132,451,0,0,2264,2156,2.5,316,0,0,1,1,0,12.078239274020287,1,2,1,1,2,1,1,1,1,3,2,1,2,1,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,3,1,1,3,1,3,1,1,1,4,4,1,1,1,3,3,14,21,11,13,11,176000,1281424.0,510532.0,203401.0,1048576.0,110592.0,1159168.0,0.0,1159168.0,11664.0,122256.0,0.0,122256.0,1281424.0,0.0,1281424.0,0.0,0.0,1281424.0,1073741824.0,113246208.0,1186988032.0,0.0,1186988032.0,11943936.0,125190144.0,0.0,125190144.0,1312178176.0,0.0,1312178176.0,0.0,0.0,1312178176.0,1259712.0,13203648.0,0.0,13203648.0,138393792.0,0.0,138393792.0,0.0,0.0,138393792.0,1450571968.0,0.0,1450571968.0,0.0,0.0,1450571968.0,0.0,0.0,0.0,1450571968.0
650,0.0,131,0,630,630,0,630,0,0,0,1260,1260,2.0,0,0,0,0,1,0,11.344506813345266,2,3,1,1,2,1,1,1,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,1,1,2,3,2,2,2,1,1,1,1,1,1,5,1,3,1,3,3,1,1,1,1,2,1,2,2,14,21,11,12,11,84500,396900.0,0.0,0.0,17161.0,0.0,82530.0,0.0,82530.0,0.0,0.0,0.0,0.0,396900.0,0.0,396900.0,0.0,0.0,396900.0,2248091.0,0.0,10811430.0,0.0,10811430.0,0.0,0.0,0.0,0.0,51993900.0,0.0,51993900.0,0.0,0.0,51993900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250047000.0,0.0,250047000.0,0.0,0.0,250047000.0,0.0,0.0,0.0,250047000.0
1070,0.0,220,625,845,893,0,893,576,0,0,1738,1113,1.5,0,0,0,1,1,0,11.813030057420567,2,2,1,2,2,1,1,1,1,3,2,1,1,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,3,2,2,3,1,1,1,1,1,1,1,1,2,2,14,21,11,13,11,135000,797449.0,514368.0,331776.0,48400.0,137500.0,185900.0,0.0,196460.0,390625.0,528125.0,0.0,558125.0,714025.0,0.0,754585.0,0.0,0.0,797449.0,10648000.0,30250000.0,40898000.0,0.0,43221200.0,85937500.0,116187500.0,0.0,122787500.0,157085500.0,0.0,166008700.0,0.0,0.0,175438780.0,244140625.0,330078125.0,0.0,348828125.0,446265625.0,0.0,471615625.0,0.0,0.0,498405625.0,603351125.0,0.0,637624325.0,0.0,0.0,673844405.0,0.0,0.0,0.0,712121957.0
1089,50.0,0,970,970,970,739,1709,380,0,0,2679,1709,2.0,40,0,1,1,1,0,11.831379196088765,2,3,1,1,2,1,1,1,1,3,2,2,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,3,3,3,2,3,1,1,1,1,3,1,1,1,1,3,14,11,11,13,11,137500,940900.0,368600.0,144400.0,0.0,0.0,0.0,0.0,0.0,940900.0,940900.0,716830.0,1657730.0,940900.0,716830.0,1657730.0,546121.0,1262951.0,2920681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912673000.0,912673000.0,695325100.0,1607998100.0,912673000.0,695325100.0,1607998100.0,529737370.0,1225062470.0,2833060570.0,912673000.0,695325100.0,1607998100.0,529737370.0,1225062470.0,2833060570.0,403583419.0,933320789.0,2158383259.0,4991443829.0
707,351.0,1219,424,1643,1824,0,1824,739,0,0,3467,3043,3.0,428,0,0,1,1,1,12.618182296357007,1,2,3,4,2,2,2,3,2,2,2,1,2,4,2,2,3,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,3,1,1,2,2,3,1,1,1,4,4,1,1,1,2,3,23,21,11,13,11,302000,3326976.0,1347936.0,546121.0,1485961.0,516856.0,2002817.0,0.0,2223456.0,179776.0,696632.0,0.0,773376.0,2699449.0,0.0,2996832.0,0.0,0.0,3326976.0,1811386459.0,630047464.0,2441433923.0,0.0,2710392864.0,219146944.0,849194408.0,0.0,942745344.0,3290628331.0,0.0,3653138208.0,0.0,0.0,4055583744.0,76225024.0,295371968.0,0.0,327911424.0,1144566376.0,0.0,1270656768.0,0.0,0.0,1410637824.0,4435194707.0,0.0,4923794976.0,0.0,0.0,5466221568.0,0.0,0.0,0.0,6068404224.0
730,0.0,152,628,780,848,0,1208,539,0,0,1628,1000,1.0,135,0,0,1,1,0,11.542484267211773,2,3,1,1,1,1,1,1,1,3,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,3,2,2,3,1,1,1,1,2,3,1,1,4,1,14,21,12,12,11,103000,719104.0,457072.0,290521.0,23104.0,95456.0,118560.0,0.0,183616.0,394384.0,489840.0,0.0,758624.0,608400.0,0.0,942240.0,0.0,0.0,1459264.0,3511808.0,14509312.0,18021120.0,0.0,27909632.0,59946368.0,74455680.0,0.0,115310848.0,92476800.0,0.0,143220480.0,0.0,0.0,221808128.0,247673152.0,307619520.0,0.0,476415872.0,382075200.0,0.0,591726720.0,0.0,0.0,916417792.0,474552000.0,0.0,734947200.0,0.0,0.0,1138225920.0,0.0,0.0,0.0,1762790912.0
376,0.0,350,333,683,904,0,904,0,0,0,1587,1254,1.5,0,0,0,0,1,0,11.018629143155447,2,2,2,2,2,2,2,1,2,3,2,1,2,1,1,1,1,2,2,2,1,2,3,3,2,2,1,1,2,2,1,1,2,1,2,3,5,1,3,1,3,3,1,1,1,1,1,1,4,1,14,22,22,12,11,61000,817216.0,0.0,0.0,122500.0,116550.0,239050.0,0.0,316400.0,110889.0,227439.0,0.0,301032.0,466489.0,0.0,617432.0,0.0,0.0,817216.0,42875000.0,40792500.0,83667500.0,0.0,110740000.0,38811150.0,79603650.0,0.0,105361200.0,163271150.0,0.0,216101200.0,0.0,0.0,286025600.0,36926037.0,75737187.0,0.0,100243656.0,155340837.0,0.0,205604856.0,0.0,0.0,272132928.0,318611987.0,0.0,421706056.0,0.0,0.0,558158528.0,0.0,0.0,0.0,738763264.0
900,0.0,465,447,912,1236,0,1236,288,0,0,2148,1701,1.0,0,0,0,1,1,1,11.813030057420567,1,2,2,1,2,1,1,1,1,3,1,1,2,2,3,2,3,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,23,21,11,12,11,135000,1527696.0,355968.0,82944.0,216225.0,207855.0,424080.0,0.0,574740.0,199809.0,407664.0,0.0,552492.0,831744.0,0.0,1127232.0,0.0,0.0,1527696.0,100544625.0,96652575.0,197197200.0,0.0,267254100.0,92911185.0,189563760.0,0.0,256908780.0,386760960.0,0.0,524162880.0,0.0,0.0,710378640.0,89314623.0,182225808.0,0.0,246963924.0,371789568.0,0.0,503872704.0,0.0,0.0,682880112.0,758550528.0,0.0,1028035584.0,0.0,0.0,1393258752.0,0.0,0.0,0.0,1888232256.0
896,415.0,400,380,780,983,813,1796,483,0,0,2576,2196,2.5,50,0,1,1,1,1,11.84939770159144,1,2,2,1,2,1,1,1,1,3,2,1,2,3,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,3,3,1,1,2,1,3,1,1,1,1,4,1,1,1,3,2,23,21,11,12,11,140000,966289.0,474789.0,233289.0,160000.0,152000.0,312000.0,325200.0,718400.0,144400.0,296400.0,308940.0,682480.0,608400.0,634140.0,1400880.0,660969.0,1460148.0,3225616.0,64000000.0,60800000.0,124800000.0,130080000.0,287360000.0,57760000.0,118560000.0,123576000.0,272992000.0,243360000.0,253656000.0,560352000.0,264387600.0,584059200.0,1290246400.0,54872000.0,112632000.0,117397200.0,259342400.0,231192000.0,240973200.0,532334400.0,251168220.0,554856240.0,1225734080.0,474552000.0,494629200.0,1092686400.0,515555820.0,1138915440.0,2515980480.0,537367797.0,1187100324.0,2622425808.0,5793206336.0
471,0.0,368,0,1488,1502,0,1502,528,140,0,2990,2990,2.5,194,0,0,1,1,0,12.26434155365415,1,2,1,1,2,2,1,2,1,1,2,3,2,4,2,3,3,2,2,2,1,1,2,1,1,1,2,4,2,2,1,1,2,1,2,1,1,2,1,3,1,1,1,1,4,1,1,1,5,3,14,11,11,13,11,212000,2256004.0,793056.0,278784.0,135424.0,0.0,547584.0,0.0,552736.0,0.0,0.0,0.0,0.0,2214144.0,0.0,2234976.0,0.0,0.0,2256004.0,49836032.0,0.0,201510912.0,0.0,203406848.0,0.0,0.0,0.0,0.0,814804992.0,0.0,822471168.0,0.0,0.0,830209472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294646272.0,0.0,3325644288.0,0.0,0.0,3356933952.0,0.0,0.0,0.0,3388518008.0
1327,0.0,544,0,544,774,0,774,0,0,0,1318,1318,1.0,286,0,0,0,1,0,11.27720313144916,2,3,2,1,2,1,2,1,2,3,2,1,2,1,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,5,1,3,1,3,3,1,1,1,4,1,1,2,2,14,21,11,13,11,79000,599076.0,0.0,0.0,295936.0,0.0,295936.0,0.0,421056.0,0.0,0.0,0.0,0.0,295936.0,0.0,421056.0,0.0,0.0,599076.0,160989184.0,0.0,160989184.0,0.0,229054464.0,0.0,0.0,0.0,0.0,160989184.0,0.0,229054464.0,0.0,0.0,325897344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160989184.0,0.0,229054464.0,0.0,0.0,325897344.0,0.0,0.0,0.0,463684824.0
634,0.0,480,108,1056,1056,0,1056,260,0,0,2112,2004,1.5,390,0,0,1,1,0,11.84510277730856,1,2,3,2,2,1,1,2,1,3,2,1,2,2,3,1,3,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,2,3,1,1,1,2,2,1,1,1,4,1,1,1,2,2,2,14,21,11,12,11,139400,1115136.0,274560.0,67600.0,230400.0,51840.0,506880.0,0.0,506880.0,11664.0,114048.0,0.0,114048.0,1115136.0,0.0,1115136.0,0.0,0.0,1115136.0,110592000.0,24883200.0,243302400.0,0.0,243302400.0,5598720.0,54743040.0,0.0,54743040.0,535265280.0,0.0,535265280.0,0.0,0.0,535265280.0,1259712.0,12317184.0,0.0,12317184.0,120434688.0,0.0,120434688.0,0.0,0.0,120434688.0,1177583616.0,0.0,1177583616.0,0.0,0.0,1177583616.0,0.0,0.0,0.0,1177583616.0
81,576.0,448,448,896,1182,960,2142,509,252,0,3038,2590,2.5,324,0,1,1,1,1,12.173032791451972,1,2,4,3,2,1,1,2,1,3,2,1,2,3,3,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,3,3,1,1,2,1,2,1,1,1,1,4,1,1,1,4,2,22,21,11,13,11,193500,1397124.0,601638.0,259081.0,200704.0,200704.0,401408.0,430080.0,959616.0,200704.0,401408.0,430080.0,959616.0,802816.0,860160.0,1919232.0,921600.0,2056320.0,4588164.0,89915392.0,89915392.0,179830784.0,192675840.0,429907968.0,89915392.0,179830784.0,192675840.0,429907968.0,359661568.0,385351680.0,859815936.0,412876800.0,921231360.0,2055497472.0,89915392.0,179830784.0,192675840.0,429907968.0,359661568.0,385351680.0,859815936.0,412876800.0,921231360.0,2055497472.0,719323136.0,770703360.0,1719631872.0,825753600.0,1842462720.0,4110994944.0,884736000.0,1974067200.0,4404637440.0,9827847288.0
317,278.0,692,153,845,1153,1200,2353,484,0,0,3198,3045,3.5,483,0,1,1,1,1,12.468436909997664,1,2,4,3,2,2,1,2,1,2,2,1,2,4,3,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,3,4,1,1,2,1,3,1,1,1,4,4,1,3,1,4,2,23,11,11,11,11,260000,1329409.0,558052.0,234256.0,478864.0,105876.0,584740.0,830400.0,1628276.0,23409.0,129285.0,183600.0,360009.0,714025.0,1014000.0,1988285.0,1440000.0,2823600.0,5536609.0,331373888.0,73266192.0,404640080.0,574636800.0,1126766992.0,16199028.0,89465220.0,127051200.0,249126228.0,494105300.0,701688000.0,1375893220.0,996480000.0,1953931200.0,3831333428.0,3581577.0,19780605.0,28090800.0,55081377.0,109245825.0,155142000.0,304207605.0,220320000.0,432010800.0,847101177.0,603351125.0,856830000.0,1680100825.0,1216800000.0,2385942000.0,4678434605.0,1728000000.0,3388320000.0,6643930800.0,13027640977.0
943,0.0,1440,0,1440,1440,0,1440,0,0,0,2880,2880,4.0,321,0,0,0,1,0,11.918390573078392,2,2,1,1,2,2,1,1,1,3,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,2,3,1,2,1,3,3,1,5,1,3,1,3,3,2,4,1,1,1,1,2,2,14,21,11,22,12,150000,2073600.0,0.0,0.0,2073600.0,0.0,2073600.0,0.0,2073600.0,0.0,0.0,0.0,0.0,2073600.0,0.0,2073600.0,0.0,0.0,2073600.0,2985984000.0,0.0,2985984000.0,0.0,2985984000.0,0.0,0.0,0.0,0.0,2985984000.0,0.0,2985984000.0,0.0,0.0,2985984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984000.0,0.0,2985984000.0,0.0,0.0,2985984000.0,0.0,0.0,0.0,2985984000.0
1414,366.0,976,868,1844,1844,0,1844,620,0,0,3688,2820,3.0,209,0,0,1,1,1,12.456831363877356,1,2,3,3,2,2,1,2,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,4,1,1,1,4,4,22,11,11,13,12,257000,3400336.0,1143280.0,384400.0,952576.0,847168.0,1799744.0,0.0,1799744.0,753424.0,1600592.0,0.0,1600592.0,3400336.0,0.0,3400336.0,0.0,0.0,3400336.0,929714176.0,826835968.0,1756550144.0,0.0,1756550144.0,735341824.0,1562177792.0,0.0,1562177792.0,3318727936.0,0.0,3318727936.0,0.0,0.0,3318727936.0,653972032.0,1389313856.0,0.0,1389313856.0,2951491648.0,0.0,2951491648.0,0.0,0.0,2951491648.0,6270219584.0,0.0,6270219584.0,0.0,0.0,6270219584.0,0.0,0.0,0.0,6270219584.0
327,0.0,1619,100,1719,1719,0,1719,473,0,0,3438,3338,3.5,152,0,0,1,1,1,12.688498794774466,1,2,1,2,2,2,1,3,1,2,2,3,2,4,2,3,3,2,1,1,1,1,2,1,2,1,1,1,1,3,1,1,2,1,3,1,1,3,1,3,1,1,1,3,3,1,1,1,3,3,22,11,11,13,11,324000,2954961.0,813087.0,223729.0,2621161.0,161900.0,2783061.0,0.0,2783061.0,10000.0,171900.0,0.0,171900.0,2954961.0,0.0,2954961.0,0.0,0.0,2954961.0,4243659659.0,262116100.0,4505775759.0,0.0,4505775759.0,16190000.0,278306100.0,0.0,278306100.0,4784081859.0,0.0,4784081859.0,0.0,0.0,4784081859.0,1000000.0,17190000.0,0.0,17190000.0,295496100.0,0.0,295496100.0,0.0,0.0,295496100.0,5079577959.0,0.0,5079577959.0,0.0,0.0,5079577959.0,0.0,0.0,0.0,5079577959.0
159,0.0,222,769,991,991,956,1947,678,0,0,2938,2169,2.5,136,0,1,1,1,1,12.448626590364206,1,2,4,3,2,1,1,2,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,1,4,1,2,1,5,3,22,11,11,13,11,254900,982081.0,671898.0,459684.0,49284.0,170718.0,220002.0,212232.0,432234.0,591361.0,762079.0,735164.0,1497243.0,982081.0,947396.0,1929477.0,913936.0,1861332.0,3790809.0,10941048.0,37899396.0,48840444.0,47115504.0,95955948.0,131282142.0,169181538.0,163206408.0,332387946.0,218021982.0,210321912.0,428343894.0,202893792.0,413215704.0,841559598.0,454756609.0,586038751.0,565341116.0,1151379867.0,755220289.0,728547524.0,1483767813.0,702816784.0,1431364308.0,2915132121.0,973242271.0,938869436.0,1912111707.0,905710576.0,1844580012.0,3756691719.0,873722816.0,1779433392.0,3624013404.0,7380705123.0
436,0.0,385,70,799,827,834,1661,550,0,0,2460,2390,3.5,219,0,1,1,1,1,12.26434155365415,1,2,1,2,2,2,1,3,1,2,3,1,2,4,3,3,3,2,1,1,1,1,2,1,1,1,3,2,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,3,4,1,1,1,4,3,23,11,11,13,11,212000,683929.0,454850.0,302500.0,148225.0,26950.0,307615.0,321090.0,639485.0,4900.0,55930.0,58380.0,116270.0,638401.0,666366.0,1327139.0,695556.0,1385274.0,2758921.0,57066625.0,10375750.0,118431775.0,123619650.0,246201725.0,1886500.0,21533050.0,22476300.0,44763950.0,245784385.0,256550910.0,510948515.0,267789060.0,533330490.0,1062184585.0,343000.0,3915100.0,4086600.0,8138900.0,44688070.0,46645620.0,92899730.0,48688920.0,96969180.0,193124470.0,510082399.0,532426434.0,1060384061.0,555749244.0,1106833926.0,2204377879.0,580093704.0,1155318516.0,2300940114.0,4582567781.0
1331,410.0,0,1588,1588,1588,0,1588,825,0,0,3176,1588,2.0,189,0,0,1,1,1,12.33270529646354,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,4,3,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,4,1,1,1,3,4,1,1,1,2,4,22,11,11,13,11,227000,2521744.0,1310100.0,680625.0,0.0,0.0,0.0,0.0,0.0,2521744.0,2521744.0,0.0,2521744.0,2521744.0,0.0,2521744.0,0.0,0.0,2521744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004529472.0,4004529472.0,0.0,4004529472.0,4004529472.0,0.0,4004529472.0,0.0,0.0,4004529472.0,4004529472.0,0.0,4004529472.0,0.0,0.0,4004529472.0,0.0,0.0,0.0,4004529472.0
457,0.0,0,624,624,624,720,1344,513,0,0,1968,1344,1.0,96,0,1,1,1,0,11.49272275765271,3,3,1,1,1,1,1,1,1,3,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,3,1,1,1,1,3,3,1,3,1,2,4,3,3,1,1,1,3,1,1,3,1,14,21,21,12,12,98000,389376.0,320112.0,263169.0,0.0,0.0,0.0,0.0,0.0,389376.0,389376.0,449280.0,838656.0,389376.0,449280.0,838656.0,518400.0,967680.0,1806336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242970624.0,242970624.0,280350720.0,523321344.0,242970624.0,280350720.0,523321344.0,323481600.0,603832320.0,1127153664.0,242970624.0,280350720.0,523321344.0,323481600.0,603832320.0,1127153664.0,373248000.0,696729600.0,1300561920.0,2427715584.0
187,0.0,611,577,1188,1217,0,1217,497,0,0,2405,1828,3.0,195,0,0,1,1,0,12.061046873479915,4,2,2,2,2,2,1,3,1,3,2,1,1,4,2,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,2,3,1,1,1,4,2,1,3,1,4,3,14,21,11,13,11,173000,1481089.0,604849.0,247009.0,373321.0,352547.0,725868.0,0.0,743587.0,332929.0,685476.0,0.0,702209.0,1411344.0,0.0,1445796.0,0.0,0.0,1481089.0,228099131.0,215406217.0,443505348.0,0.0,454331657.0,203419619.0,418825836.0,0.0,429049699.0,862331184.0,0.0,883381356.0,0.0,0.0,904945379.0,192100033.0,395519652.0,0.0,405174593.0,814345488.0,0.0,834224292.0,0.0,0.0,854588353.0,1676676672.0,0.0,1717605648.0,0.0,0.0,1759533732.0,0.0,0.0,0.0,1802485313.0
717,0.0,0,718,718,1576,978,2554,704,0,0,3272,2554,1.5,191,0,1,1,1,0,11.979799201207037,3,3,1,2,1,1,2,1,1,3,2,1,2,4,3,1,3,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,3,1,3,3,2,3,1,1,2,1,4,4,1,2,2,1,14,21,11,12,11,159500,2483776.0,1109504.0,495616.0,0.0,0.0,0.0,0.0,0.0,515524.0,515524.0,702204.0,1833772.0,515524.0,702204.0,1833772.0,956484.0,2497812.0,6522916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370146232.0,370146232.0,504182472.0,1316648296.0,370146232.0,504182472.0,1316648296.0,686755512.0,1793429016.0,4683453688.0,370146232.0,504182472.0,1316648296.0,686755512.0,1793429016.0,4683453688.0,935441352.0,2442860136.0,6379411848.0,16659527464.0
658,0.0,0,776,776,851,651,1502,270,0,0,2278,1502,1.5,112,0,1,1,1,1,11.911701584927595,3,2,1,1,2,1,2,1,2,2,2,1,2,4,3,1,3,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,1,1,2,1,1,2,1,1,3,2,3,3,2,22,22,11,12,11,149000,724201.0,229770.0,72900.0,0.0,0.0,0.0,0.0,0.0,602176.0,602176.0,505176.0,1165552.0,602176.0,505176.0,1165552.0,423801.0,977802.0,2256004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467288576.0,467288576.0,392016576.0,904468352.0,467288576.0,392016576.0,904468352.0,328869576.0,758774352.0,1750659104.0,467288576.0,392016576.0,904468352.0,328869576.0,758774352.0,1750659104.0,275894451.0,636549102.0,1468658604.0,3388518008.0
1290,700.0,0,1085,1085,1120,850,1970,753,0,0,3055,1970,2.5,251,0,1,1,1,1,12.546109948315882,1,2,3,3,2,2,1,1,1,1,2,1,2,4,2,4,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,2,4,1,4,1,1,1,4,4,1,1,1,1,4,22,11,11,11,23,281000,1254400.0,843360.0,567009.0,0.0,0.0,0.0,0.0,0.0,1177225.0,1177225.0,922250.0,2137450.0,1177225.0,922250.0,2137450.0,722500.0,1674500.0,3880900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277289125.0,1277289125.0,1000641250.0,2319133250.0,1277289125.0,1000641250.0,2319133250.0,783912500.0,1816832500.0,4210776500.0,1277289125.0,1000641250.0,2319133250.0,783912500.0,1816832500.0,4210776500.0,614125000.0,1423325000.0,3298765000.0,7645373000.0
1192,456.0,0,776,776,764,677,1441,492,0,0,2217,1441,2.5,206,0,1,1,1,0,12.066810578196666,2,2,1,1,1,1,1,1,1,2,2,2,2,4,2,3,3,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,3,1,3,3,2,3,1,1,1,4,1,1,1,1,2,3,14,11,11,13,11,174000,583696.0,375888.0,242064.0,0.0,0.0,0.0,0.0,0.0,602176.0,602176.0,525352.0,1118216.0,602176.0,525352.0,1118216.0,458329.0,975557.0,2076481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467288576.0,467288576.0,407673152.0,867735616.0,467288576.0,407673152.0,867735616.0,355663304.0,757032232.0,1611349256.0,467288576.0,407673152.0,867735616.0,355663304.0,757032232.0,1611349256.0,310288733.0,660452089.0,1405777637.0,2992209121.0
